_id,contact,dob,emergency_contact,emergency_name,expiration_date,issuer,name,recovery.date,recovery.uci_swab,revoked,surname,tax_code,test.datetime,test.place.address,test.place.authorized_by,test.place.building_name,test.place.city,test.place.gps,test.place.region,test.place.type,test.result,test.sanitary_operator.contact,test.sanitary_operator.name,test.sanitary_operator.surname,test.sanitary_operator.tax_code,test.sanitary_operator.type,test.type,uci,valid_from
61b4ddb7be981d4eab799c54,+394813673711,1973-12-09T00:00:00.000Z,+391557258853,Nicoletta Carrieri,2020-11-11T22:14:22.000Z,Italian Ministry of Health,Simona,,,false,Carrieri,CRRSMN73T49I018L,2020-11-09T22:14:22.000Z,"Via Varsavia, 4",61b4dd99be981d4eab799b60,A.I.A.S. - MONZA              ,Bergamo,"-50.441723799149386,149.07253917664264",Lombardia,Territorial,Negative,+393490653704,Piera,Landi,LNDPRI77C45M408L,Nurse,Rapid,01ITA797891BBF264E88B9BB8E272295S0R,2020-11-09T22:14:22.000Z
61b4ddb7be981d4eab799c55,+392285613170,1984-07-28T00:00:00.000Z,+390826222066,Martina Valentini,2021-04-16T06:46:07.000Z,Italian Ministry of Health,Francesco,,,false,Valentini,VLNFNC84L28M113G,2021-04-13T06:46:07.000Z,"Viale Suzzani, 18",61b4dd99be981d4eab799b60,C.RIAB.LA PRATERIA-PADERNO D. ,Bergamo,"-4.281482861519976,150.47744812202018",Lombardia,Territorial,Negative,+392178370548,Giuseppe,Rinaldi,RNLGPP85D10L858G,Nurse,Molecular,01ITA797891BBF264E88B9BB8E162880C0X,2021-04-13T06:46:07.000Z
61b4ddb7be981d4eab799c56,+397015735305,1992-01-05T00:00:00.000Z,+394899734713,Martina Ferro,2021-03-26T17:01:04.000Z,Italian Ministry of Health,Silvana Celestina,,,false,Ferro,FRRSVN92A45B069T,2021-03-23T17:01:04.000Z,"Via Cherubini, 2",61b4dd99be981d4eab799b5f,ISTITUTO DON GNOCCHI-PESSANO  ,Milano,"15.189508177781363,-140.59940569056857",Lombardia,Territorial,Negative,+392312419617,Halima,Rizzo,RZZHLM39R67F221I,Nurse,Molecular,01ITA797891BBF264E88B9BB8E827599R4Z,2021-03-23T17:01:04.000Z
61b4ddb7be981d4eab799c57,+399489630146,1989-04-04T00:00:00.000Z,+393392290315,Ashley Husnja Vichi,2020-10-28T01:34:43.000Z,Italian Ministry of Health,Valentina,,,false,Vichi,VCHVNT89D44I187O,2020-10-26T01:34:43.000Z,"Via Sarpi, 53",61b4dd99be981d4eab799b60,FOND. OSP. G.ARAGONA-S.GIOVANN,Bergamo,"-28.01878959453603,2.3234674776692543",Lombardia,Territorial,Negative,+392020868097,Marija,Rossi,RSSMRJ66R56H921Q,Nurse,Rapid,01ITA797891BBF264E88B9BB8E232549F7W,2020-10-26T01:34:43.000Z
61b4ddb7be981d4eab799c58,+394567955127,1953-10-11T00:00:00.000Z,+395545093521,Lorenzo Rossi,2021-02-28T06:14:24.000Z,Italian Ministry of Health,Davide,,,false,Rossi,RSSDVD53R11H570D,2021-02-26T06:14:24.000Z,"Via Falck, 19/A",61b4dd99be981d4eab799b5f,FOND.OSP.CASA DI RIPOSO NOB. P,Milano,"-70.09627396190366,147.8196139872254",Lombardia,Territorial,Negative,+396506070798,Ryan Vincenzo,Innocenti,NNCRNV60P05G636K,Nurse,Rapid,01ITA797891BBF264E88B9BB8E252721G3Y,2021-02-26T06:14:24.000Z
61b4ddb7be981d4eab799c59,+392426668724,1973-12-01T00:00:00.000Z,+395610306680,Maurizia Pianigiani,2021-02-13T06:56:59.000Z,Italian Ministry of Health,Elis,,,false,Pianigiani,PNGLSE73T41G602S,2021-02-11T06:56:59.000Z,"Via Meda, 37",61b4dd99be981d4eab799b5f,OO.PP.ANNESSE - BERGAMO       ,Milano,"-44.7611370570761,-153.34093859168354",Lombardia,Territorial,Negative,+398210577937,Ibrahim,Beretta,BRTBHM51E12C952T,Nurse,Rapid,01ITA797891BBF264E88B9BB8E846164C7D,2021-02-11T06:56:59.000Z
61b4ddb7be981d4eab799c5a,+390121927968,1968-01-24T00:00:00.000Z,+398193969405,Umberta Romagnoli,2020-10-20T22:45:00.000Z,Italian Ministry of Health,Silvia,,,false,Romagnoli,RMGSLV68A64I608D,2020-10-18T22:45:00.000Z,"Via Larga, 16",61b4dd99be981d4eab799b60,FONDAZIONE OSP.CAIMI -VAILATE ,Bergamo,"56.87765109728568,-15.840125031867842",Lombardia,Territorial,Negative,+398210577937,Ibrahim,Beretta,BRTBHM51E12C952T,Nurse,Rapid,01ITA797891BBF264E88B9BB8E054258Y8N,2020-10-18T22:45:00.000Z
61b4ddb7be981d4eab799c5b,+391440453879,1972-02-25T00:00:00.000Z,+397643626852,Idriz Martinelli,2020-09-28T16:06:14.000Z,Italian Ministry of Health,Angela,,,false,Martinelli,MRTNGL72B65E048Y,2020-09-26T16:06:14.000Z,"Via Giambellino, 150",61b4dd99be981d4eab799b60,ISTITUTO A.N.F.A.S. - MILANO  ,Bergamo,"19.088551807564315,28.1273083388472",Lombardia,Territorial,Negative,+392320175006,Maria Francesca,Benvenuti,BNVMFR86L50A559J,Nurse,Rapid,01ITA797891BBF264E88B9BB8E936819N5X,2020-09-26T16:06:14.000Z
61b4ddb7be981d4eab799c5c,+390290662399,1960-02-13T00:00:00.000Z,+391557694116,Nella Francese  Ferrari,2021-03-20T12:44:03.000Z,Italian Ministry of Health,Anna,,,false,Francese  Ferrari,FRNNNA60B53E583M,2021-03-18T12:44:03.000Z,"Via Grosotto, 5 - angolo via Traiano",61b4dd99be981d4eab799b5f,"ISTITUTO ""ANGELO CUSTODE""- PRE",Milano,"13.240709326328044,20.926577718379093",Lombardia,Territorial,Negative,+391283183035,Salvatore,Favre,FVRSVT03L30E470S,Nurse,Rapid,01ITA797891BBF264E88B9BB8E472979Z6X,2021-03-18T12:44:03.000Z
61b4ddb7be981d4eab799c5d,+399045291492,1943-08-03T00:00:00.000Z,+396701123878,Andrea Nocentini,2020-11-28T22:25:21.000Z,Italian Ministry of Health,Maria Enrica,,,false,Nocentini,NCNMNR43M43C102J,2020-11-26T22:25:21.000Z,"Via Carnevali, 70",61b4dd99be981d4eab799b60,IST. NOSTRA FAMIGLIA - CASTIGL,Bergamo,"-48.31727484639785,-44.82428351483213",Lombardia,Territorial,Negative,+392132481891,Romualdo,Ferrara,FRRRLD85D14G887X,Nurse,Rapid,01ITA797891BBF264E88B9BB8E277658C6I,2020-11-26T22:25:21.000Z
61b4ddb7be981d4eab799c5e,+397208486379,1934-04-25T00:00:00.000Z,+392569397573,Franco Gasser,2020-10-24T21:04:34.000Z,Italian Ministry of Health,Renato,,,false,Gasser,GSSRNT34D25B203R,2020-10-22T21:04:34.000Z,"V.le S. Michele Carso, 26",61b4dd99be981d4eab799b5f,LA NOSTRA FAMIGLIA - SESTO S.G,Milano,"10.700670854526109,-139.78534851191046",Lombardia,Territorial,Negative,+396647304635,Monica,Rossi,RSSMNC45S45B735T,Nurse,Rapid,01ITA797891BBF264E88B9BB8E384422F7Q,2020-10-22T21:04:34.000Z
61b4ddb7be981d4eab799c5f,+392881295521,1932-04-07T00:00:00.000Z,+393850814343,Carlo Vitale,2021-03-14T16:33:58.000Z,Italian Ministry of Health,Francesco,,,false,Vitale,VTLFNC32D07I045P,2021-03-12T16:33:58.000Z,"Viale Monte Grappa, 7",61b4dd99be981d4eab799b60,PICCOLO COTTOLENGO DON ORIONE ,Bergamo,"36.80293589849613,128.97345043093407",Lombardia,Territorial,Negative,+394887037084,Roberto,Colonna,CLNRRT84H11L571W,Nurse,Rapid,01ITA797891BBF264E88B9BB8E100160F1Q,2021-03-12T16:33:58.000Z
61b4ddb7be981d4eab799c60,+395253608001,1977-07-29T00:00:00.000Z,+393735806669,Anna Piera Pacini,2021-02-18T22:31:52.000Z,Italian Ministry of Health,Massimiliano,,,false,Pacini,PCNMSM77L29G999N,2021-02-16T22:31:52.000Z,"Via Gazzoletti, 3",61b4dd99be981d4eab799b5f,IST.LA NS.FAM.-BOSISIO PARINI ,Milano,"-13.182351427107719,-158.7064988415434",Lombardia,Territorial,Negative,+398081771453,Salvatore,Fabbri,FBBSVT30L17F476W,Nurse,Rapid,01ITA797891BBF264E88B9BB8E686134R5B,2021-02-16T22:31:52.000Z
61b4ddb7be981d4eab799c61,+393848856085,1955-02-06T00:00:00.000Z,+399595142913,Hajar Russo,2021-01-01T08:05:37.000Z,Italian Ministry of Health,Marianna,,,false,Russo,RSSMNN55B46I258B,2020-12-30T08:05:37.000Z,"Via Comacchio, 4",61b4dd99be981d4eab799b60,ISTITUTO OPERA PIA ROTA - ALME,Bergamo,"5.353772750543797,150.5679278125155",Lombardia,Territorial,Negative,+393490653704,Piera,Landi,LNDPRI77C45M408L,Nurse,Rapid,01ITA797891BBF264E88B9BB8E804186V3W,2020-12-30T08:05:37.000Z
61b4ddb7be981d4eab799c62,+397281540517,1928-05-20T00:00:00.000Z,+396877986909,Yiying Ricci,2021-01-21T13:40:31.000Z,Italian Ministry of Health,Antonella,,,false,Ricci,RCCNNL28E60F585X,2021-01-19T13:40:31.000Z,"Via Plinio, 1 ( ang.Piazza Lima)",61b4dd99be981d4eab799b5f,ISTITUTO G.FRISIA-MERATE      ,Milano,"-44.815847093931986,-169.81617134211697",Lombardia,Territorial,Negative,+397371666126,Giuseppe,Marino,MRNGPP68D18I960J,Nurse,Rapid,01ITA797891BBF264E88B9BB8E296851C6L,2021-01-19T13:40:31.000Z
61b4ddb7be981d4eab799c63,+391199233021,1953-10-06T00:00:00.000Z,+392131562874,Valentina Villa,2021-03-30T15:24:59.000Z,Italian Ministry of Health,Virginia,,,false,Villa,VLLVGN53R46D019N,2021-03-28T15:24:59.000Z,"Via Plinio, 1 ( ang.Piazza Lima)",61b4dd99be981d4eab799b5f,ISTITUTO G.FRISIA-MERATE      ,Milano,"-44.815847093931986,-169.81617134211697",Lombardia,Territorial,Negative,+393418861059,Teresa,Biagini,BGNTRS39D70A012F,Nurse,Rapid,01ITA797891BBF264E88B9BB8E044229C7F,2021-03-28T15:24:59.000Z
61b4ddb7be981d4eab799c64,+399977846881,1995-02-22T00:00:00.000Z,+391682635855,Christopher Leonetti,2021-01-29T01:12:36.000Z,Italian Ministry of Health,Giovanni,,,false,Leonetti,LNTGNN95B22H839X,2021-01-27T01:12:36.000Z,"Viale Montenero, 37",61b4dd99be981d4eab799b60,ISTITUTO DI RIABILITAZIONE CAS,Bergamo,"-35.64127714593412,-16.39411510417986",Lombardia,Territorial,Negative,+393490653704,Piera,Landi,LNDPRI77C45M408L,Nurse,Rapid,01ITA797891BBF264E88B9BB8E369687E4W,2021-01-27T01:12:36.000Z
61b4ddb7be981d4eab799c65,+397164074894,1964-01-17T00:00:00.000Z,+398925609303,Marco Silvestri,2020-12-01T05:20:48.000Z,Italian Ministry of Health,Mariangela,,,false,Silvestri,SLVMNG64A57I679I,2020-11-29T05:20:48.000Z,"V.le S. Michele Carso, 26",61b4dd99be981d4eab799b5f,LA NOSTRA FAMIGLIA - SESTO S.G,Milano,"10.700670854526109,-139.78534851191046",Lombardia,Territorial,Negative,+396916643155,Dario,Russo,RSSDRA50H18H148Z,Nurse,Rapid,01ITA797891BBF264E88B9BB8E775975L0F,2020-11-29T05:20:48.000Z
61b4ddb7be981d4eab799c66,+395445882797,1986-01-30T00:00:00.000Z,+390385044698,Maria Maggiani,2021-02-05T05:15:19.000Z,Italian Ministry of Health,Fabrizio,,,false,Maggiani,MGGFRZ86A30E542D,2021-02-03T05:15:19.000Z,"Via Bergognone, 31",61b4dd99be981d4eab799b60,CENTRO DI RIABIL. S.VINCENZO -,Bergamo,"23.416682869322173,-88.60699113062299",Lombardia,Territorial,Negative,+393483723216,Simon Pietro,Franzè,FRNSNP38H05L607J,Nurse,Rapid,01ITA797891BBF264E88B9BB8E403673C4B,2021-02-03T05:15:19.000Z
61b4ddb7be981d4eab799c67,+392735776876,1975-05-02T00:00:00.000Z,+396307432708,Valentyna Coppola,2020-12-03T04:28:03.000Z,Italian Ministry of Health,Arianna,,,false,Coppola,CPPRNN75E42A460Z,2020-12-01T04:28:03.000Z,"Via Pellegrino Rossi, 44",61b4dd99be981d4eab799b5f,FONDAZIONE DON CARLO GNOCCHI O,Milano,"-21.166240114292478,-104.6578428556186",Lombardia,Territorial,Negative,+393910408402,Salvatore,Schiavi,SCHSVT36A28L772X,Nurse,Rapid,01ITA797891BBF264E88B9BB8E942175G6M,2020-12-01T04:28:03.000Z
61b4ddb7be981d4eab799c68,+399111627562,1971-05-12T00:00:00.000Z,+398126530609,Roberta Rossi,2020-11-05T02:43:08.000Z,Italian Ministry of Health,Giuseppe,,,false,Rossi,RSSGPP71E12F740S,2020-11-03T02:43:08.000Z,"Via Comacchio, 4",61b4dd99be981d4eab799b60,ISTITUTO OPERA PIA ROTA - ALME,Bergamo,"5.353772750543797,150.5679278125155",Lombardia,Territorial,Negative,+399623931653,Jessica,Fabbri,FBBJSC57A47G451V,Nurse,Rapid,01ITA797891BBF264E88B9BB8E769564J1A,2020-11-03T02:43:08.000Z
61b4ddb7be981d4eab799c69,+390781089953,1967-08-28T00:00:00.000Z,+394316921719,Marija Ricci,2020-12-29T12:18:47.000Z,Italian Ministry of Health,Esef,,,false,Ricci,RCCSFE67M28A262X,2020-12-27T12:18:47.000Z,"Via P. Della Francesca, 38",61b4dd99be981d4eab799b5f,PIA CASA DI RIPOSO CARDINAL C.,Milano,"87.37638145203641,74.36616122995963",Lombardia,Territorial,Negative,+396570668869,Pierangelo,Carrara,CRRPNG57M11B803H,Nurse,Rapid,01ITA797891BBF264E88B9BB8E174158V1J,2020-12-27T12:18:47.000Z
61b4ddb7be981d4eab799c6a,+392408123716,1976-03-20T00:00:00.000Z,+395369296838,Giovanni Roberto Alessandro Izzi,2020-08-13T18:57:30.000Z,Italian Ministry of Health,Giulia,,,false,Izzi,ZZIGLI76C60G523S,2020-08-11T18:57:30.000Z,"Via Grosotto, 5 - angolo via Traiano",61b4dd99be981d4eab799b5f,"ISTITUTO ""ANGELO CUSTODE""- PRE",Milano,"13.240709326328044,20.926577718379093",Lombardia,Territorial,Negative,+396390735683,Catterina,Battistini,BTTCTR95M53I444W,Nurse,Rapid,01ITA797891BBF264E88B9BB8E524917C0G,2020-08-11T18:57:30.000Z
61b4ddb7be981d4eab799c6b,+395641377413,1971-08-06T00:00:00.000Z,+390231757054,Enduena Poggio,2021-04-14T13:02:46.000Z,Italian Ministry of Health,Roberto Giuseppe Luigi,,,false,Poggio,PGGRRT71M06H677J,2021-04-12T13:02:46.000Z,"Via Falck, 19/A",61b4dd99be981d4eab799b5f,FOND.OSP.CASA DI RIPOSO NOB. P,Milano,"-70.09627396190366,147.8196139872254",Lombardia,Territorial,Negative,+395512835158,Angiolina Maria Befonia,Foschi,FSCNLN87D52I472I,Nurse,Rapid,01ITA797891BBF264E88B9BB8E141239E6I,2021-04-12T13:02:46.000Z
61b4ddb7be981d4eab799c6c,+391231908179,1990-11-30T00:00:00.000Z,+396674337546,Enzo Rossi,2021-05-23T14:19:15.000Z,Italian Ministry of Health,Oriana,,,false,Rossi,RSSRNO90S70M034Z,2021-05-21T14:19:15.000Z,"Via Bergognone, 31",61b4dd99be981d4eab799b60,CENTRO DI RIABIL. S.VINCENZO -,Bergamo,"23.416682869322173,-88.60699113062299",Lombardia,Territorial,Negative,+396024127448,Marisa,Amato,MTAMRS95M71L916T,Nurse,Rapid,01ITA797891BBF264E88B9BB8E672042U1S,2021-05-21T14:19:15.000Z
61b4ddb7be981d4eab799c6d,+393201216517,1996-07-16T00:00:00.000Z,+393397740757,Avni De Santis,2021-01-14T11:45:46.000Z,Italian Ministry of Health,Artemisia,,,false,De Santis,DSNRMS96L56E472S,2021-01-12T11:45:46.000Z,"Via Washington, 98",61b4dd99be981d4eab799b5f,IST. LA NOSTRA FAMIGLIA - VEDA,Milano,"-38.46422891716006,-57.71082973549868",Lombardia,Territorial,Negative,+392600306681,Divine Enosazele,Di Francesco,DFRDNN64B62I318R,Nurse,Rapid,01ITA797891BBF264E88B9BB8E013104Z0B,2021-01-12T11:45:46.000Z
61b4ddb7be981d4eab799c6e,+393210342607,1998-08-01T00:00:00.000Z,+396609813027,Luciana Rossi,2020-12-12T15:50:22.000Z,Italian Ministry of Health,Nicola,,,false,Rossi,RSSNCL98M01D219O,2020-12-10T15:50:22.000Z,"Via Pellegrino Rossi, 44",61b4dd99be981d4eab799b5f,FONDAZIONE DON CARLO GNOCCHI O,Milano,"-21.166240114292478,-104.6578428556186",Lombardia,Territorial,Negative,+398854044389,Giovanni,Babini,BBNGNN26H06I196F,Nurse,Rapid,01ITA797891BBF264E88B9BB8E338366X7Z,2020-12-10T15:50:22.000Z
61b4ddb7be981d4eab799c6f,+392429568216,1950-11-15T00:00:00.000Z,+398161805696,Emanuel Elinda Bianchi,2020-11-09T02:32:12.000Z,Italian Ministry of Health,Lorenzo,,,false,Bianchi,BNCLNZ50S15G143A,2020-11-07T02:32:12.000Z,"Via Cherubini, 2",61b4dd99be981d4eab799b5f,ISTITUTO DON GNOCCHI-PESSANO  ,Milano,"15.189508177781363,-140.59940569056857",Lombardia,Territorial,Negative,+396506070798,Ryan Vincenzo,Innocenti,NNCRNV60P05G636K,Nurse,Rapid,01ITA797891BBF264E88B9BB8E915058W5S,2020-11-07T02:32:12.000Z
61b4ddb7be981d4eab799c70,+397446364969,1942-09-12T00:00:00.000Z,+395113118390,Luiz Palmisani,2020-10-14T19:38:50.000Z,Italian Ministry of Health,Maria Mercedes,,,false,Palmisani,PLMMMR42P52G098I,2020-10-12T19:38:50.000Z,"P.le Oberdan, 4",61b4dd99be981d4eab799b60,"CENTRO DI RIABILITAZIONE "" E. ",Bergamo,"-6.154138339541305,116.9701966335004",Lombardia,Territorial,Negative,+398081771453,Salvatore,Fabbri,FBBSVT30L17F476W,Nurse,Rapid,01ITA797891BBF264E88B9BB8E945707Z2Q,2020-10-12T19:38:50.000Z
61b4ddb7be981d4eab799c71,+390467085237,1950-07-05T00:00:00.000Z,+399698103385,Viola Zordan,2021-04-19T14:08:58.000Z,Italian Ministry of Health,Angela,,,false,Zordan,ZRDNGL50L45H594C,2021-04-16T14:08:58.000Z,"Via Mercato, 1",61b4dd99be981d4eab799b60,FONDAZIONE G.BRUNENGHI ONLUS-C,Bergamo,"-36.30886819870524,70.98067492778961",Lombardia,Territorial,Negative,+390564765128,Fabiana,Cossu,CSSFBN37H43H848O,Nurse,Molecular,01ITA797891BBF264E88B9BB8E673631F5U,2021-04-16T14:08:58.000Z
61b4ddb7be981d4eab799c72,+390946978694,1957-05-21T00:00:00.000Z,+393661761166,Maria Paola Teresa Minniti,2020-10-29T18:04:09.000Z,Italian Ministry of Health,Laura,,,false,Minniti,MNNLRA57E61E956U,2020-10-27T18:04:09.000Z,"Piazza 6 Febbraio, 16",61b4dd99be981d4eab799b5f,PIA FOND.VAL CAMONICA-MALEGNO ,Milano,"21.21526236291143,131.06458616016766",Lombardia,Territorial,Negative,+396390735683,Catterina,Battistini,BTTCTR95M53I444W,Nurse,Rapid,01ITA797891BBF264E88B9BB8E687756C1I,2020-10-27T18:04:09.000Z
61b4ddb7be981d4eab799c73,+391458109461,1963-01-31T00:00:00.000Z,+397724586477,Angiolina Luigia Ricci,2021-04-14T12:26:41.000Z,Italian Ministry of Health,Claudia,,,false,Ricci,RCCCLD63A71D870C,2021-04-12T12:26:41.000Z,"Via G. Forni, 34",61b4dd99be981d4eab799b5f,IST.GERIAT.P.REDAELLI-VIMODRON,Milano,"61.46653696149113,93.25572797234116",Lombardia,Territorial,Negative,+396494566871,Kawtar,Mura,MRUKTR68R43A357H,Nurse,Rapid,01ITA797891BBF264E88B9BB8E373306I4G,2021-04-12T12:26:41.000Z
61b4ddb7be981d4eab799c74,+392987643851,1941-08-02T00:00:00.000Z,+398324463349,Giuseppe Di Felice,2021-04-27T03:23:12.000Z,Italian Ministry of Health,Noemi,,,false,Di Felice,DFLNMO41M42C040C,2021-04-25T03:23:12.000Z,"Via De Angeli, 1",61b4dd99be981d4eab799b60,ASS.LA NOSTRA FAMIGLIA-LECCO  ,Bergamo,"-76.19636594236485,-14.510613384824467",Lombardia,Territorial,Negative,+396570668869,Pierangelo,Carrara,CRRPNG57M11B803H,Nurse,Rapid,01ITA797891BBF264E88B9BB8E870134G9O,2021-04-25T03:23:12.000Z
61b4ddb7be981d4eab799c75,+394379569575,1979-06-05T00:00:00.000Z,+393203225884,Angelo Carta,2021-03-19T09:05:31.000Z,Italian Ministry of Health,Patrizia Luisa,,,false,Carta,CRTPRZ79H45E902S,2021-03-17T09:05:31.000Z,"C.so Europa, 12",61b4dd99be981d4eab799b5f,PIO ALBERGO TRIVULZIO - MILANO,Milano,"-24.259506668452005,-91.43173603935149",Lombardia,Territorial,Negative,+393490653704,Piera,Landi,LNDPRI77C45M408L,Nurse,Rapid,01ITA797891BBF264E88B9BB8E674202Y4G,2021-03-17T09:05:31.000Z
61b4ddb7be981d4eab799c76,+397745622939,2001-01-17T00:00:00.000Z,+390904443475,Elia Innocenti,2021-05-12T01:59:41.000Z,Italian Ministry of Health,Giovanni Antonio,,,false,Innocenti,NNCGNN01A17I155U,2021-05-10T01:59:41.000Z,"Via Cherubini, 2",61b4dd99be981d4eab799b5f,ISTITUTO DON GNOCCHI-PESSANO  ,Milano,"15.189508177781363,-140.59940569056857",Lombardia,Territorial,Negative,+398376759623,Benedetto,Giraudo,GRDBDT89R27F326U,Nurse,Rapid,01ITA797891BBF264E88B9BB8E754370X9Y,2021-05-10T01:59:41.000Z
61b4ddb7be981d4eab799c77,+397165360893,1987-12-02T00:00:00.000Z,+393790385792,Luca Esposito,2020-10-15T18:53:52.000Z,Italian Ministry of Health,Francesca,,,false,Esposito,SPSFNC87T42E206J,2020-10-13T18:53:52.000Z,"Via Castelmorrone, 6",61b4dd99be981d4eab799b5f,ISTITUTO LA SACRA FAMIGLIA    ,Milano,"-68.77923171508367,-150.74634564921632",Lombardia,Territorial,Negative,+393083373988,Mirco,Zanetta,ZNTMRC95M16B864L,Nurse,Rapid,01ITA797891BBF264E88B9BB8E183930A7N,2020-10-13T18:53:52.000Z
61b4ddb7be981d4eab799c78,+399893551105,1953-09-25T00:00:00.000Z,+393234943312,Daniele Cattaneo,2021-03-24T10:11:46.000Z,Italian Ministry of Health,Irma,,,false,Cattaneo,CTTRMI53P65C013A,2021-03-22T10:11:46.000Z,"Via Cassiodoro, 12",61b4dd99be981d4eab799b5f,ISTITUTO DON LUIGI PALAZZOLO -,Milano,"-75.55786952493034,165.9756233277281",Lombardia,Territorial,Negative,+392203394985,Maria Elisabetta,Barberis,BRBMLS73E62G940T,Nurse,Rapid,01ITA797891BBF264E88B9BB8E527001T5D,2021-03-22T10:11:46.000Z
61b4ddb8be981d4eab799c79,+396691372779,1972-07-21T00:00:00.000Z,+393225257796,Leonardo Baraldi,2020-07-23T14:31:22.000Z,Italian Ministry of Health,Maria Caterina,,,false,Baraldi,BRLMCT72L61M044I,2020-07-21T14:31:22.000Z,"Via Vincenzo Monti, 56",61b4dd99be981d4eab799b5f,FOND. MADONNA  DEL CORLO ONLUS,Milano,"-67.94479832710469,-8.948461896591795",Lombardia,Territorial,Negative,+390564765128,Fabiana,Cossu,CSSFBN37H43H848O,Nurse,Rapid,01ITA797891BBF264E88B9BB8E173252Y7N,2020-07-21T14:31:22.000Z
61b4ddb8be981d4eab799c7a,+399707599692,1928-04-17T00:00:00.000Z,+395835773313,Maria Rita Innocenti,2021-04-21T05:27:42.000Z,Italian Ministry of Health,Andrea,,,false,Innocenti,NNCNDR28D17C540D,2021-04-19T05:27:42.000Z,"Piazza 6 Febbraio, 16",61b4dd99be981d4eab799b5f,PIA FOND.VAL CAMONICA-MALEGNO ,Milano,"21.21526236291143,131.06458616016766",Lombardia,Territorial,Negative,+392600306681,Divine Enosazele,Di Francesco,DFRDNN64B62I318R,Nurse,Rapid,01ITA797891BBF264E88B9BB8E064846D9Z,2021-04-19T05:27:42.000Z
61b4ddb8be981d4eab799c7b,+394098958784,1943-01-09T00:00:00.000Z,+396685344029,Manuela Francese  Ferrari,2021-01-11T22:01:57.000Z,Italian Ministry of Health,Giuditta,,,false,Francese  Ferrari,FRNGTT43A49F774J,2021-01-09T22:01:57.000Z,"Via Masotto, 1",61b4dd99be981d4eab799b60,FONDAZIONE DON CARLO GNOCCHI -,Bergamo,"-55.87809330187147,-102.47305903692532",Lombardia,Territorial,Negative,+393910408402,Salvatore,Schiavi,SCHSVT36A28L772X,Nurse,Rapid,01ITA797891BBF264E88B9BB8E441502W0W,2021-01-09T22:01:57.000Z
61b4ddb8be981d4eab799c7c,+394570730506,1952-05-06T00:00:00.000Z,+396858474769,Antonietta Fabbro,2020-12-28T18:22:03.000Z,Italian Ministry of Health,Elia,,,false,Fabbro,FBBLEI52E06A700V,2020-12-26T18:22:03.000Z,"Via Delle Ande, 5",61b4dd99be981d4eab799b60,CENTRO RADIOLOGIA E FISIOTERAP,Bergamo,"-84.41576867548322,12.753189518669416",Lombardia,Territorial,Negative,+396916643155,Dario,Russo,RSSDRA50H18H148Z,Nurse,Rapid,01ITA797891BBF264E88B9BB8E718775C9M,2020-12-26T18:22:03.000Z
61b4ddb8be981d4eab799c7d,+396359588015,1983-09-04T00:00:00.000Z,+394372110646,Vittorio Cerise,2020-07-13T00:36:54.000Z,Italian Ministry of Health,Armanda,,,false,Cerise,CRSRND83P44A521X,2020-07-10T00:36:54.000Z,"V.le S. Michele Carso, 26",61b4dd99be981d4eab799b5f,LA NOSTRA FAMIGLIA - SESTO S.G,Milano,"10.700670854526109,-139.78534851191046",Lombardia,Territorial,Negative,+392132481891,Romualdo,Ferrara,FRRRLD85D14G887X,Nurse,Molecular,01ITA797891BBF264E88B9BB8E675317W8J,2020-07-10T00:36:54.000Z
61b4ddb8be981d4eab799c7e,+394270819375,1957-11-15T00:00:00.000Z,+394066124102,Giuseppe Mancini,2020-12-20T06:36:09.000Z,Italian Ministry of Health,Luciano,,,false,Mancini,MNCLCN57S15F419R,2020-12-17T06:36:09.000Z,"Via R. Di Lauria, 22",61b4dd99be981d4eab799b5f,VICARDIAL - ISTITUTO MEDICO RI,Milano,"-6.260603607656961,84.06654916573524",Lombardia,Territorial,Negative,+394887037084,Roberto,Colonna,CLNRRT84H11L571W,Nurse,Molecular,01ITA797891BBF264E88B9BB8E159605C1K,2020-12-17T06:36:09.000Z
61b4ddb8be981d4eab799c7f,+397881479845,1942-09-10T00:00:00.000Z,+394218030594,Floriana-monica Proietti,2021-05-20T09:32:52.000Z,Italian Ministry of Health,Domenic,,,false,Proietti,PRTDNC42P10C237Y,2021-05-18T09:32:52.000Z,"Via Cassiodoro, 12",61b4dd99be981d4eab799b5f,LA NOSTRA FAMIGLIA - CISLAGO  ,Milano,"-64.01084252668814,-17.500158668196548",Lombardia,Territorial,Negative,+399589043107,Cosmos,Di Giovanni,DGVCMS95B25I649U,Nurse,Rapid,01ITA797891BBF264E88B9BB8E174793M7D,2021-05-18T09:32:52.000Z
61b4ddb8be981d4eab799c80,+395551092649,1952-06-26T00:00:00.000Z,+393152620615,Roberto Pedrazzini,2021-04-01T22:50:03.000Z,Italian Ministry of Health,Cinzia,,,false,Pedrazzini,PDRCNZ52H66E238P,2021-03-30T22:50:03.000Z,"Via Bergognone, 31",61b4dd99be981d4eab799b60,CENTRO DI RIABIL. S.VINCENZO -,Bergamo,"23.416682869322173,-88.60699113062299",Lombardia,Territorial,Negative,+399589043107,Cosmos,Di Giovanni,DGVCMS95B25I649U,Nurse,Rapid,01ITA797891BBF264E88B9BB8E689343N8J,2021-03-30T22:50:03.000Z
